"x"	"y"	"z"
87.1915597770251	397.898006090477	-177.413266300012
96.1843825210665	438.011039797155	-193.110777419961
99.1793799692395	445.992419307531	-198.963675481007
101.409837614287	454.217149958047	-203.959842921249
102.358353109655	461.390985813354	-202.076245107871
106.296028407892	474.573942460662	-213.665542873824
97.4890186671602	441.896982135797	-196.628441567804
103.472659907808	460.039620971463	-207.949269308785
94.0625195902016	422.89942643724	-186.368648813701
98.396402851502	439.810711550753	-199.987581086921
97.4426092654859	441.876463737495	-193.351494910276
100.865564189025	456.82840262023	-203.846026800782
94.9554494813248	429.171133050015	-187.672956730833
107.951874753133	483.4162034342	-217.647274044617
103.929219072482	462.120857699897	-206.204337222098
98.7727188482174	447.013112183749	-196.587690631905
94.7473459109778	430.283539297477	-189.138186385134
96.3711553419132	438.014872844566	-189.345181867135
99.6292521983329	445.770744685808	-199.008565666516
89.9866890102607	409.181112088629	-181.804008518526
97.6688299536384	437.964745765052	-192.091148721738
104.483307947139	471.290368781292	-212.804831046076
104.660468872464	471.095726314243	-207.087739755989
99.1096608021363	449.346207323323	-199.299388663297
101.087237944751	454.150728225406	-203.716051433083
96.3589520069769	433.723567382246	-195.430960492601
97.0355157598505	435.67729791538	-196.655485948103
98.2928543030514	444.146618297416	-195.034896205227
103.002730149361	458.230512708632	-205.032243426062
102.597314630531	461.90380183752	-205.443282317162
98.2068177501649	442.703751689931	-193.454496745577
104.237661531977	463.582684611306	-206.927159031557
89.2187813580082	405.047733412702	-178.381928424173
98.6913632345914	445.11180230065	-194.076481171992
105.278676074957	470.275889927632	-208.058711066899
106.234045540726	476.200819487862	-213.231791501487
103.442549776941	465.532715732989	-204.531961587639
100.568547448192	449.878533287171	-205.001031687578
100.809453096589	454.373011165758	-201.22867073002
97.9989919386485	443.373955159879	-197.964979671621
95.3972325865384	433.988142024807	-192.767913041676
97.5657932371853	439.122374461972	-194.133489503531
99.4117004353871	445.601207723596	-202.097437902228
94.2566856314654	428.667691505044	-188.826844038673
99.0273105442428	442.154381215908	-194.74724250397
108.106780094769	480.102154721409	-216.33197282017
95.928010206157	430.942980032228	-192.746476828026
94.7605752435468	427.554676949215	-192.146933405277
97.5341965308615	436.552970682912	-193.648601355818
104.097674777786	463.638495872018	-209.852655679096
96.6690026624391	439.109806506067	-196.731933370282
105.768308895562	473.452527697817	-209.779579086075
94.9231238499193	432.826547214351	-192.783048999289
98.7427640388392	441.331180959438	-193.556114058693
97.54320887095	443.766904687161	-198.302412306713
97.7424938994576	441.515622676955	-192.783832035798
97.7404117560231	438.95649477811	-195.0889802583
87.7150278578516	398.850454869868	-171.564923395034
94.7421356271054	428.58870263548	-187.85328066145
102.708224543088	458.746553738405	-207.161133720906
106.396468382201	477.805283115665	-214.765816712495
96.0840482534072	431.573098946056	-194.748704200454
98.2773712287687	445.591687564191	-200.531548312122
93.5116045694715	425.084834628146	-187.390172819776
97.4112174826364	441.521744196738	-190.883353659639
101.444022685078	458.512840810318	-200.353049523709
96.8506002142676	440.984083444111	-197.169952179418
101.057657769783	453.268825038874	-198.923830112248
99.5424869790912	446.245084337614	-196.448239891653
93.4767858170419	421.173765085071	-190.760870763745
96.0506388652097	430.976308977216	-192.321124236091
92.8728175670974	424.706584574708	-187.566955226499
95.5397999800206	434.964607898675	-192.387639295574
106.345961921661	472.104058553648	-216.233564301947
96.8961353498072	438.221649756852	-196.150310171864
97.375630286556	439.383054060997	-191.792240096326
96.139804053425	434.497811612961	-188.755496234314
102.987453281158	461.277006468642	-202.290966025044
102.711622145008	459.482248503639	-208.43490259904
105.186145034569	472.794875083293	-207.321953872123
103.997456761431	466.646095571591	-207.471978663243
98.126116405389	442.353186548347	-195.995130194647
102.285942516048	457.808243735659	-203.77884324033
101.693476388801	459.313840251834	-206.927569658701
106.28777278698	472.349643653963	-215.356498552836
100.961026494464	457.16161019198	-203.344870211702
101.26569091633	454.774216752949	-201.594324704486
97.8233183987626	443.121934092491	-199.00474695902
100.490606588346	451.022231569653	-197.321222825048
103.818702562493	463.018478383367	-204.208761976597
105.96916627799	473.605241692024	-208.330978648905
103.130347954525	465.05561843308	-209.407655841568
102.1261395454	457.42954570821	-203.789340480335
102.26893099448	458.661465024737	-202.593939636916
100.627128527015	450.482263298631	-202.515813424214
98.38903909757	443.362572028235	-197.815482361674
100.301943220445	450.821094813812	-199.311720079306
95.1894788204649	430.867226726545	-193.75642760339
98.5104615889586	442.586030058975	-199.506798756512
102.609564621482	463.145655516594	-205.954144072748
102.468040628176	459.230969625727	-207.234920849657
98.211441987973	446.734502240404	-192.580711550709
100.633923999839	453.633027342575	-201.623148724184
97.9440042494588	443.555671955188	-192.244318788274
95.5089465424993	432.922882968044	-194.801440896206
98.2114439110989	441.448430596952	-200.095913027926
91.5525852070506	418.290613333261	-182.976420864712
97.087605469765	438.759590642146	-197.356529880122
99.0131985753865	444.845517089254	-195.925429417585
97.5455372877594	441.046415965701	-197.796027616444
100.415791394166	452.024493198751	-203.48284384976
96.7976857917328	440.395684702298	-190.731692414723
105.294815616762	468.899928337282	-214.106981823377
100.124656315064	449.20899584558	-201.614389550144
96.7055453067059	436.364503428477	-190.836179907505
96.5329930747109	437.308891177994	-193.492448427192
94.9896736849036	427.701037181889	-186.307585022589
95.7992081389444	431.512821629144	-189.437863560146
103.306099203239	464.826291716885	-208.600154924785
96.6253189763028	436.054435170059	-195.492284646623
91.3332762260851	413.475374281007	-178.86372868697
103.096059972289	463.885592512262	-205.01431372363
102.394725312201	463.282695048306	-203.619320148047
104.788898704264	465.403645674393	-208.470815123372
98.5273045223197	442.360169770566	-200.279611324141
102.809279195963	463.898270769039	-205.94048124924
100.301388233453	451.542756700964	-196.891673698132
90.9493976720251	413.117664370916	-178.527451802163
104.218820957423	464.255919201125	-210.830486161544
96.410698753884	434.477610603385	-194.377426805178
109.595419485747	490.436651949475	-222.48725356845
105.052798678059	466.907347179519	-210.189400560938
105.162340061755	472.169669078726	-211.203802516715
107.953942310942	482.150081263636	-218.482564013339
100.836827625048	456.713411986798	-203.864056498728
98.2212137337136	445.436427179469	-197.708822356408
93.3660899455317	421.01647921787	-189.721141261722
102.329320787757	462.393270432303	-208.137332415814
97.1551697031756	436.693544073469	-196.090849990242
105.475995092569	468.266361236241	-210.148704685105
100.244803757252	453.129763921104	-202.304451655285
98.9886605702934	445.212379656969	-194.445408713195
104.034573419283	463.943945323239	-205.674935231514
97.3790846562287	438.533518926164	-198.038849695078
110.536525465011	491.382445109723	-221.930884723408
98.7786683939558	446.577749334712	-200.158536982939
100.39397280605	448.708126198033	-201.133920914259
97.2431648236319	442.135941990684	-194.632205762452
101.257122639606	455.561849098809	-205.371349858195
103.680698126864	462.648491251592	-211.086040210595
93.9514121785248	423.976348995958	-190.286408681318
99.9411905983141	451.600769604613	-201.768312500351
102.422606633659	458.600497115997	-202.887151911221
95.9324766182092	430.828013984016	-193.037378018484
104.462558223427	467.658107457789	-205.907567218934
98.9593449712856	443.51602588152	-200.834844951168
104.145903584341	465.994735757926	-207.728532880132
101.964317019334	461.328678737406	-204.630678665364
94.6965118004644	427.482468724506	-191.587933734185
104.438229316514	466.764184210984	-206.495856226691
98.5635634196453	446.384880435278	-197.937715642433
106.893586040234	473.802104468428	-213.05467059974
96.7829306367034	439.643053510857	-190.310145728143
105.709222071495	472.596032743036	-212.339965326093
95.6528428974783	433.881583580835	-192.330552899322
102.288484604987	459.962080558592	-205.582634046587
105.699173536707	475.287928777172	-213.941123475498
98.3757145938122	440.23054469475	-200.415952887873
100.196588750143	453.244909730392	-202.303555550344
95.8749393296277	437.407831701202	-193.310174447825
104.122320890543	462.723502016163	-210.816418640546
103.186207072014	463.20875247995	-205.907242976402
97.3311386573787	442.104836337158	-195.693799991105
100.933990602865	452.393756268616	-200.725498433261
107.448780177272	479.401198955695	-211.504633378462
99.7753875524267	446.204880076833	-201.475971521527
96.0910720226481	435.913196136107	-194.267341764108
103.797939326053	462.69704764857	-204.804155946521
100.772868964842	451.127916457214	-199.953645141838
95.9307974468374	436.163681240162	-188.786158011003
100.057116016338	452.938735239441	-202.440288826007
93.9195734169908	424.472084660313	-187.610743001219
97.3066028074199	439.256272728304	-196.788647887635
97.0025439944359	441.646192463955	-197.188165070907
99.8628790140615	448.724516127071	-202.909262931809
88.1108129004444	399.265885833078	-179.021480932542
102.778521309274	457.392881628659	-208.623363158929
102.920846755211	461.214260658492	-204.828403039957
95.4641328433098	431.979812328718	-190.80307663
99.7740716142383	445.485102405694	-198.181959183849
98.9665771920505	448.122659460563	-195.042503901255
95.00494468913	428.972083496025	-188.916391101714
99.587557676463	452.247298189365	-198.615063114522
106.676783537547	479.950620446571	-210.194812849276
94.8879839514858	432.967106559317	-191.575841363055
102.983197377369	461.150104881555	-206.042914953694
101.960348691183	460.90138440522	-200.346084494793
92.0131704529644	420.517985357675	-186.886641089223
94.3646587319843	427.486462252283	-191.336351785841
103.671380538096	467.292557761344	-204.247477398392
97.0020769782635	434.94729113925	-193.942601377944
95.0462425259046	431.680523338211	-192.569207938593
106.457793617775	476.033543341477	-212.41929428869
98.4425027883627	442.563906466968	-196.503567537482
101.053678985851	451.396759523744	-198.957407981493
99.1899134080774	447.995755051043	-196.741581624731
104.230755652179	466.912926604483	-207.972296586017
101.047589340076	456.956045451821	-202.513912997798
100.430796251345	452.985664863854	-204.016063179244
103.323686404103	462.411987306348	-205.382716741313
103.445097897628	466.621286164809	-209.545164157555
101.321237006752	456.007145172229	-202.749889142002
104.359849736661	468.287333617388	-211.377020710346
102.39515410852	456.032898687735	-207.751940517207
101.988170468003	459.861890015141	-204.647887333736
98.1677207948865	443.064886101425	-198.288673036216
103.66986116957	463.880863668549	-205.789594737889
98.3586467546089	443.534142441919	-198.724622157336
96.6955886398675	437.882040170673	-189.725466888262
100.183333749327	454.358467112865	-198.25142624677
100.099849123862	447.178391312738	-197.468739741263
96.4198451175781	435.405062563143	-189.834810766107
97.4040330452608	435.971068464126	-198.731141699428
97.7811470472162	443.944218819178	-199.273359157682
95.7938125957287	429.590872326688	-193.300228127187
99.5866783479121	449.549508662478	-202.529104205569
94.2622291966684	425.319955968994	-184.774101052319
94.4775259209054	431.255726726054	-188.438552085907
94.0024298840059	427.597269561457	-184.127220586104
100.088075440266	451.248835404891	-197.48304027297
100.399854887262	454.086209550441	-197.75815896501
99.5395174811102	445.605192710636	-201.123637056436
98.3938447696482	446.519132281969	-194.931151880576
109.378493630954	485.922854733368	-218.768139210853
96.0911326336211	436.564647567458	-192.155254938174
103.588927082736	462.515783669501	-206.632924256883
99.6330308287914	447.732225592265	-198.044645318306
98.7339545086251	448.458841108992	-200.950209069666
94.3884210433291	431.527808725998	-187.363942871885
99.3816243105646	445.389777285265	-196.880275080556
102.567165160909	457.403870069923	-208.24393298362
94.375524190682	424.032472835702	-192.377811438324
96.4449459596844	437.642540068673	-195.842609421036
100.478589737155	450.197794557814	-197.909528552224
103.701744514165	466.562886028069	-204.685685112369
97.2786923099601	435.256124845637	-191.61224285929
99.4823395591634	445.315005352884	-202.697615709234
100.501660877805	453.624225275455	-204.140065791015
99.1558349203476	448.545636950495	-197.917294726925
103.485507103377	467.519105651397	-210.096472266584
106.234721845973	476.715237405255	-210.688719561378
100.872753028056	456.546201757141	-199.94542385125
101.624618965699	454.826731190214	-200.933063029378
98.9671705909577	449.626244297079	-196.994515224275
103.541136395727	460.950638030027	-207.058213860879
102.234114517777	457.530662686911	-204.81903365132
100.727137686381	450.02503993427	-205.176948952809
105.792544617895	475.156790197344	-213.907978489286
101.492811637622	455.719599078107	-204.243325040989
98.4197964487026	440.477143671508	-196.474834491571
98.0898823995407	445.068918677524	-194.023889468292
99.348023923296	446.158450246586	-199.265930377311
99.2439583015338	444.399823355187	-196.996223234888
100.725450791152	452.524320999956	-201.275949675056
103.304675006552	462.73230415494	-204.237059066562
101.577662752702	453.664485785153	-199.930909279257
102.95433976296	464.101589125752	-206.449022214479
98.9154791144875	446.95999279329	-199.175434442652
99.7536357076795	451.455306546372	-196.170354966814
103.397741470727	463.249551651101	-209.12124523941
95.1670833506326	431.633294741318	-187.832288743312
104.230808172396	465.983241420323	-210.055913798551
109.497376095301	491.080666990138	-218.417292555388
98.3990103024162	444.569099386823	-197.703763207254
103.966463488567	469.512738123695	-209.697073580775
103.853911209735	466.219768171662	-209.627479478481
100.398771738373	451.898087336571	-197.122474606563
97.3883912996262	440.113861253434	-193.703721920935
94.5519814868481	431.652783591308	-192.448944917881
101.812081006844	454.378392184243	-200.214512088384
100.04323080756	449.684370658034	-196.958921371333
95.9060131073069	433.956500116392	-188.515346129256
93.5363201160535	424.449367959645	-185.32465173427
96.5542515176845	433.118749721176	-191.648281329412
103.46318785541	463.855035566622	-206.484884026874
95.9633711286642	435.189032082933	-192.713066771403
99.4570076936356	447.259064493874	-196.003313063733
102.297348042565	455.296963764679	-207.999384495589
90.4086837256725	412.037804387669	-182.551091564897
101.127151213141	458.483801743098	-204.953202943357
100.165266533053	446.881036103318	-198.219360390021
92.5975071573515	421.225712085096	-188.26400857975
96.8220913007174	434.611182841387	-196.304408030073
98.018854960451	438.590428140485	-196.230641749922
97.256476514544	437.97032324612	-198.466645493242
97.7889761631032	441.139813307535	-191.782646003113
99.5898239649213	444.41448391018	-202.266465861224
103.299513984622	459.256594017751	-209.952833498195
99.4881501396062	447.513918395291	-200.39294475184
97.6469179853101	441.527548238728	-198.343555211134
102.672753948768	464.468091745126	-201.459328144891
104.020593292468	462.176316110107	-208.808005434305
99.4311847080681	448.917396921373	-200.928114164473
103.457143697908	462.524541450745	-208.075256129766
99.9123816255475	448.904480538515	-202.598842577633
98.9410764937341	445.375820336511	-199.581771977068
96.3467478798282	437.858748249541	-194.640118582088
95.4614792726288	430.664062073196	-193.661436539012
103.058228395942	465.049982283514	-209.878283620003
102.282840552483	456.736151329147	-202.072654131289
94.5932242850401	430.598339931517	-188.553066048511
91.8804581243194	419.54063700647	-183.147060732102
102.361914614651	455.703427096708	-203.111934306973
94.3477201456443	429.745202125703	-192.18531068866
106.441366203842	472.750364110863	-212.862869219417
107.361770187564	475.86769693555	-215.65194076684
105.473191638723	471.894889836253	-211.53505248998
94.9777074616417	429.621457616618	-189.600293625522
94.4626116472398	429.142621654685	-187.776117641314
99.9216812829692	446.680070733362	-197.51382347182
100.65034261905	449.870795909331	-198.525858057672
99.4611665941202	445.698371756594	-202.341322705032
99.6608054482008	451.896710953712	-196.440725757297
97.7081525712659	443.287173442696	-191.766988049342
106.670425745128	476.580077470953	-209.929498237432
97.6931930606763	437.180594045129	-198.954676844838
101.20742537235	454.531768400786	-204.443575033266
98.4407106888213	445.641695744809	-196.98246401897
96.7762149248319	439.284525201488	-196.751922792203
97.3965044289051	437.687383402946	-197.231734804279
92.6951892105758	422.993206709581	-187.681806223444
99.60067442433	448.66318872016	-201.539890987816
100.517613863169	454.557814082377	-204.805056314104
101.661875611621	459.986734501951	-205.447219802964
105.246050229841	467.738231154476	-213.634618698775
93.3771669959813	423.912520206412	-188.535807671429
97.7779244387757	437.344695135301	-193.987673241321
93.4408101732546	421.505893142776	-188.751561212292
101.155722425689	453.573403566692	-201.027630337323
109.167018130091	489.205193585324	-220.634704116068
103.488360398116	464.910754468823	-210.934591983707
98.5195414304919	442.14193313837	-200.215862811019
105.194117113047	472.658104162785	-212.089034214676
99.3792250574957	450.867638192854	-199.205201342593
101.272142226129	456.695995566514	-201.000342213124
99.716127081921	451.884817945426	-203.265179632522
100.733869307613	454.312422092759	-197.821724461273
103.116357159269	463.809884758403	-203.79982932551
94.9732142117319	430.621564464077	-186.652509305346
107.973145791355	482.809548527103	-217.470557214742
98.5968934483219	447.090368538852	-198.602363880601
101.604154021381	455.544352653975	-206.101429816136
108.538474096246	486.492485807389	-213.416463234056
99.7109357189123	445.124520732358	-201.56051803114
97.5904892189185	441.400681957505	-198.991259178095
108.211498931946	486.063604594995	-220.006104849204
96.0327797101296	432.517694464866	-188.603801549871
100.541250465911	452.411940937892	-204.772488913511
98.1695870722708	444.463907596866	-193.882264845647
99.8063153320045	446.989083676807	-198.037573870842
99.2308241603919	445.262183586146	-199.357242025439
95.9165857338639	432.15852614951	-192.708504542207
94.2366929291651	426.6067460775	-184.614725320584
103.046674837951	459.481777985157	-208.359229219397
102.789930622715	464.887404753518	-205.044183942802
95.7985386264526	433.28638316617	-187.754392307817
94.0650905399332	428.056630084563	-187.533714592593
99.8920934799365	447.255007080085	-198.721252209183
103.770059606648	468.119428800904	-205.276175842865
97.4840418591803	435.959106278676	-192.113078817297
97.4767957640453	440.322447949504	-198.6208474233
95.9047484802067	433.082111809024	-188.647696773335
103.156248448831	460.883476791698	-208.804364212683
104.802064748081	465.489192692826	-210.505394424441
105.010291435606	472.806823206464	-210.064566675273
97.2238887192269	438.18165681234	-195.48524653866
97.8554054622085	442.853280189451	-194.161810070746
